Categorize by,分類,
Categorize by Account,分類,
Categorize by Item,分類,
Categorize by Party,分類取引先,
Categorize by Supplier,分類仕入先,
Categorize by Voucher,分類伝票,
Categorize by Voucher (Consolidated),伝票で分類 (連結),
Category Details,カテゴリ詳細,
Category-wise Asset Value,カテゴリ別資産価値,
Caution,注意,
Caution: This might alter frozen accounts.,注意：これにより、凍結された勘定科目が変更される可能性があります。,
Cellphone Number,携帯電話番号,
Celsius,摂氏,
Cental,セントル,
Centiarea,センチアール,
Centigram/Litre,センチグラム/リットル,
Centilitre,センチリットル,
Centimeter,センチメートル,
Certificate,証明書,
Certificate Details,証明書の詳細,
Certificate Limit,証明書制限,
Certificate No,証明書番号,
Certificate Required,証明書必須,
Chain,チェーン,
Change Amount,変更,
Change Release Date,リリース日変更,
Change UOM for an Item.,品目の単位を変更します。,
Change in Stock Value,変更在庫金額,
Change the account type to Receivable or select a different account.,勘定科目タイプを売掛金に変更するか、別の勘定科目を選択してください。,
Change this date manually to setup the next synchronization start date,この日付を手動で変更して、次回の同期開始日を設定します,
Changed customer name to '{}' as '{}' already exists.,「{}」はすでに存在するため、顧客名を「{}」に変更しました。,
Changes in {0},{0} の変更,
Changing Customer Group for the selected Customer is not allowed.,選択された顧客の顧客グループの変更は許可されていません。,
"Changing the account in any transaction of the DocTypes listed below will trigger a repost. To prevent reposting, remove the relevant DocType from the list.",以下にリストされているDocTypeのいずれかの取引で勘定科目を変更すると、再転記がトリガーされます。再転記を防ぐには、関連するDocTypeをリストから削除してください。,
"Changing the valuation method to Moving Average will affect new transactions. If backdated entries are added, earlier FIFO-based entries will be reposted, which may change closing balances.",評価方法を移動平均法に変更すると、新しい取引に影響します。遡及入力が追加された場合、以前の先入先出法に基づく入力が再転記され、期末残高が変更される可能性があります。,
Channel Partner,チャネルパートナー,
Charge of type 'Actual' in row {0} cannot be included in Item Rate or Paid Amount,{0} 行目の「実際」タイプの費用は、品目単価または支払金額に含めることはできません,
Chargeable,課金対象,
Charges Incurred,発生費用,
Charges are updated in Purchase Receipt against each item,各品目に対して、入荷伝票で費用が更新されます,
"Charges will be distributed proportionately based on item qty or amount, as per your selection",費用は、選択に応じて品目数量または金額に基づいて比例配分されます,
Chart Of Accounts,勘定科目表,
Chart Of Accounts Template,チャート勘定科目テンプレート,
Chart Preview,チャートプレビュー,
Chart Tree,チャートツリー,
Chart of Accounts,勘定科目表,
Chart of Accounts Importer,勘定科目表インポーター,
Chart of Cost Centers,コストセンター表,
Charts Based On,グラフの基準,
Chassis No,車台番号,
Check Availability in Warehouse,倉庫の在庫を確認,
Check Stock Ledger,在庫元帳を確認,
Check Stock Projected Qty,在庫の予測数量を確認,
Check Supplier invoice number uniqueness,仕入先請求書番号の一意性をチェック,
Check help to setup Routing,ルーティングの設定方法を確認する,
Check if it is a hydroponic unit,水耕栽培ユニットであるか確認する,
Check if material transfer entry is not required,資材移動伝票が不要な場合、チェックしてください,
Check if this tax is not applicable to items (distinct from 0% rate),この税金が品目に適用されない場合、チェックしてください (0%の税率とは異なる),
Check row {0} for account {1}: Party Type is only allowed for Receivable or Payable accounts,{0} 行目の勘定科目 {1} を確認してください：取引先タイプは売掛金または買掛金勘定科目のみに許可されています,
Check row {0} for account {1}: Party is only allowed if Party Type is set,{0} 行目の勘定科目 {1} を確認してください：取引先タイプが設定されている場合にのみ、取引先が許可されます,
Check this to disallow fractions. (for Nos),これをチェックすると、端数を許可しません。(数値の場合),
Checked On,確認日時,
Checking this will round off the tax amount to the nearest integer,これをチェックすると、税額を最も近い整数に丸めます,
Checkout,チェックアウト,
Checkout Order / Submit Order / New Order,注文をチェックアウト / 注文を提出 / 新規注文,
Checks and Deposits incorrectly cleared,小切手と預金が誤ってクリアされました,
Chemical,化学薬品,
Cheque,小切手,
Cheque Date,小切手日付,
Cheque Height,小切手高さ,
Cheque Number,小切手番号,
Cheque Print Template,小切手印刷テンプレート,
Cheque Printing Format,小切手印刷書式,
Cheque Size,小切手サイズ,
Cheque Width,小切手幅,
Cheque/Reference Date,小切手/参照日,
Cheque/Reference No,小切手/参照番号,
Cheque/Reference Number,小切手/参照番号,
Cheques Required,必要な小切手,
Cheques and Deposits Incorrectly cleared,小切手と預金が誤って決済されました,
Cheques and Deposits incorrectly cleared,小切手と預金が誤って決済されました,
Chief Executive Officer,最高経営責任者,
Chief Financial Officer,最高財務責任者,
Chief Operating Officer,最高執行責任者,
Chief Technology Officer,最高技術責任者,
Child DocTypes,子DocType,
Child Docname,子ドキュメント名,
Child Row Reference,子行参照,
Child Table Not Allowed,子テーブル許可済,
Child Task exists for this Task. You can not delete this Task.,このタスクには子タスクが存在します。このタスクを削除することはできません。,
Child nodes can be only created under 'Group' type nodes,子ノードは「グループ」タイプのノードの下にのみ作成できます,
Child tables that will also be deleted,子テーブルも削除されます,
Child warehouse exists for this warehouse. You can not delete this warehouse.,この倉庫には子倉庫が存在します。この倉庫を削除することはできません。,
Choose a WIP composite asset,仕掛の複合資産を選択,
Circular Reference Error,循環参照エラー,
Claimed Landed Cost Amount (Company Currency),請求された諸掛コスト金額 (会社通貨),
Class / Percentage,クラス / パーセンテージ,
Classification of Customers by region,地域別顧客分類,
Classify As,分類,
"Classify the type of market this customer belongs to, used for sales analysis and targeting.",この顧客が属する市場の種類を分類します。販売分析とターゲティングに使用されます。,
Clauses and Conditions,条項と条件,
Clear Demo Data,デモデータを削除,
Clear Last Scanned Warehouse,最後にスキャンした倉庫をクリア,
Clear Notifications,通知をクリア,
Clear Table,テーブルをクリア,
Clearance Date,決済日,
Clearance Date not mentioned,決済日が記載されていません,
Clearance Date updated,決済日が更新されました,
Clearance date changed from {0} to {1} via Bank Clearance Tool,決済日が銀行決済ツール経由で{0}から{1}に変更されました,
Clearance date updated,クリアランス日付が更新されました,
Cleared,クリア済,
Cleared auto-assigned serial numbers and batch numbers for manual picking,手動ピッキングのため、自動割当のシリアル番号とバッチ番号を解除しました,
Clearing Demo Data...,デモデータをクリア中...,
Clearly Defined Role,明確に定義された役割,
Click on 'Get Finished Goods for Manufacture' to fetch the items from the above Sales Orders. Items only for which a BOM is present will be fetched.,「製造用完成品を取得」をクリックして、上記の受注から品目を取得します。部品表が存在する品目のみが取得されます。,
Click on Add to Holidays. This will populate the holidays table with all the dates that fall on the selected weekly off. Repeat the process for populating the dates for all your weekly holidays,「休日に追加」をクリックします。これにより、選択された週休日に該当するすべての日付が休日テーブルに設定されます。すべての週休日の日付を設定するために、このプロセスを繰り返してください。,
Click on Get Sales Orders to fetch sales orders based on the above filters.,「受注を取得」をクリックして、上記のフィルターに基づいて受注を取得します。,
Click on Import Invoices button once the zip file has been attached to the document. Any errors related to processing will be shown in the Error Log.,zipファイルがドキュメントに添付されたら、「請求書をインポート」ボタンをクリックしてください。処理に関連するエラーはエラーログに表示されます。,
Click on the link below to verify your email and confirm the appointment,以下のリンクをクリックして、メールアドレスを確認し、予約を確定してください,
Click this button if you encounter a negative stock error for a serial or batch item. The system will fetch the available serials or batches automatically.,シリアルまたはバッチ品目でマイナス在庫エラーが発生した場合、このボタンをクリックしてください。システムが利用可能なシリアルまたはバッチを自動的に取得します。,
Click to add email / phone,メール / 電話を追加するにはクリック,
Click to pay in full.,クリックして全額支払う。,
Click to set the closing balance as per statement,クリックして明細書通りの期末残高を設定します,
Click to set this as the header row.,クリックしてこれをヘッダー行として設定します。,
Close Issue After Days,課題をクローズする日数,
Close Loan,ローン終了,
Close Replied Opportunity After Days,返信済み商談をクローズする日数,
Close the POS,POSを閉じる,
Closed Document,クローズ文書,
Closed Documents,クローズ済ドキュメント,
Closed Work Order can not be stopped or Re-opened,クローズ済製造指示は停止または再開できません,
Closed order cannot be cancelled. Unclose to cancel.,クローズ済の注文はキャンセルできません。キャンセルするにはクローズを解除してください。,
Closing,期末,
Closing (Cr),期末 (貸方),
Closing (Dr),期末 (借方),
Closing (Opening + Total),期末 (期首 + 合計),
Closing Account Head,期末ヘッド,
Closing Account {0} must be of type Liability / Equity,期末勘定科目{0}は負債/純資産タイプである必要があります,
Closing Amount,締め金額,
Closing Balance,期末残高,
Closing Balance as of {},{} 時点の期末残高,Do MMMM YYYY
Closing Balance as per Bank Statement,期末残高銀行計算書,
Closing Balance as per ERP,期末残高ERP,
Closing Balance as per statement,明細書通りの期末残高,
Closing Balance as per system,システム通りの期末残高,
Closing Date,期末,
Closing Stock Balance,期末在庫残高,
Closing Text,期末テキスト,
Closing [Opening + Total] ,締め [期首 + 合計] ,
Closing balance as per system,システム通りの期末残高,
Closing balance deleted.,期末残高が削除されました。,
Closing balance is required.,期末残高は必須です。,
Closing balance on bank statement as of {0},{0} 時点の銀行取引明細書上の期末残高,Do MMM YYYY
Closing balance set.,期末残高が設定されました。,
Co-Product,連産品,
Code List,コードリスト,
"Code to reference this line in formulas (e.g., REV100, EXP200, ASSET100)","数式でこの行を参照するためのコード (例: REV100, EXP200, ASSET100)",
Cold Calling,コールドコール,
Collect Outstanding Amount,未回収金額を回収,
Collect Progress,進捗を収集,
Collection Factor (=1 LP),回収係数 (=1 LP),
Collection Rules,回収ルール,
Collection Tier,回収段階,
"Color to highlight values (e.g., red for exceptions)",値を強調表示する色 (例: 例外には赤),
Colour,色,
Column Mapping,列マッピング,
Column in Bank File,列銀行ファイル,
Columns are not according to template. Please compare the uploaded file with standard template,列がテンプレートと一致しません。アップロードされたファイルを標準テンプレートと比較してください。,
Combined invoice portion must equal 100%,結合された請求書部分は100%である必要があります,
Commercial,商用,
Commission,コミッション,
Commission Rate,手数料率,
Commission Rate %,コミッション率 %,
Commission Rate (%),手数料率 (%),
Commission on Sales,手数料売上,
Commission paid to the Sales Partner on transactions with this customer.,この顧客との取引に対して販売パートナーに支払われるコミッション。,
Common Code,共通コード,
Communication Channel,コミュニケーションチャネル,
Communication Medium,通信媒体,
Communication Medium Timeslot,通信媒体タイムスロット,
Communication Medium Type,通信媒体タイプ,
Compact Item Print,コンパクト品目印刷,
Companies,企業,
Company,会社,
Company Abbreviation,会社略称,
Company Abbreviation (requires ERPNext to be installed),会社略称（ERPNextのインストールが必要）,
Company Abbreviation cannot have more than 5 characters,会社略称は5文字を超えることはできません,
Company Account,会社勘定科目,
Company Account is mandatory,会社勘定科目は必須です,
Company Address,会社住所,
Company Address Display,会社住所表示,
Company Address Name,住所名前,
Company Address is missing. You don't have permission to create an Address. Please contact your System Manager.,会社住所がありません。住所を作成する権限がありません。システムマネージャーに連絡してください。,
Company Address is missing. You don't have permission to update it. Please contact your System Manager.,会社住所がありません。更新する権限がありません。システムマネージャーに連絡してください。,
Company Bank Account,銀行,
Company Billing Address,請求住所,
Company Contact Person,連絡先担当者,
Company Description,説明,
Company Details,会社詳細,
Company Email,メール,
"Company Email ID not found, hence mail not sent",会社のメールアドレスが見つからないため、メールは送信されませんでした,
Company Field,フィールド,
Company Logo,会社ロゴ,
Company Name cannot be Company,名前,
Company Not Linked,会社がリンクされていません,
Company Shipping Address,配送住所,
Company Tax ID,税ID,
Company and Accounts,会社と勘定,
Company and Posting Date is mandatory,転記,
Company and account filters not set!,会社と勘定科目のフィルターが設定されていません！,
Company currencies of both the companies should match for Inter Company Transactions.,会社間取引では、両社の会社通貨が一致する必要があります。,
Company field is required,会社フィールドは必須です,
Company filter not set!,会社フィルターが設定されていません！,
Company is mandatory,会社は必須です,
Company is mandatory for company account,会社勘定科目には会社が必須です,
Company is mandatory for generating an invoice. Please set a default company in Global Defaults.,請求書を生成するには会社が必須です。グローバルデフォルトでデフォルト会社を設定してください。,
Company is required,会社は必須です,
Company link field name used for filtering (optional - leave empty to delete all records),フィルタリングに使用される会社リンクフィールド名 (オプション - すべてのレコードを削除するには空のままにしてください),
Company name not same,会社名が一致しません,
Company of asset {0} and purchase document {1} doesn't matches.,資産{0}の会社と購買伝票{1}が一致しません。,
Company or Personal Email is mandatory when 'Create User Automatically' is enabled,「ユーザーを自動作成」が有効な場合は、会社または個人のメールアドレスが必須です,
Company registration numbers for your reference. Tax numbers etc.,ご参考までに会社の登録番号です。税番号など。,
Company which internal customer represents,内部顧客が代表する会社,
Company which internal customer represents.,内部顧客が代表する会社。,
Company which internal supplier represents,内部仕入先が代表する会社,
Company {0} added multiple times,会社{0}が複数回追加されています,
Company {0} does not exist,会社{0}は存在しません,
Company {0} is added more than once,会社{0}が複数回追加されています,
Company {0} is not in South Africa.,会社{0}は南アフリカにありません。,
Company {} does not exist yet. Taxes setup aborted.,会社{}はまだ存在しません。税金設定は中止されました。,
Company {} does not match with POS Profile Company {},会社{}がPOSプロファイル会社{}と一致しません,
Competitor,競合他社,
Competitor Detail,競合他社詳細,
Competitor Name,競合他社名,
Competitors,競合他社,
Complete Job,ジョブを完了,
Complete Match,完全一致,
Complete Order,注文を完了,
Completed By,完了,
Completed On,完了日,
Completed On cannot be greater than Today,完了日は今日より後の日付にすることはできません,
Completed Operation,完了工程,
Completed Projects,完了済プロジェクト,
Completed Qty,完了数量,
Completed Qty cannot be greater than 'Qty to Manufacture',完了数量は「製造数量」より大きくすることはできません,
Completed Quantity,完了数量,
Completed Tasks,完了タスク,
Completed Time,完了時間,
Completed Work Orders,完了作業注文,
Completion,完了,
Completion By,完了,
Completion Date,完了,
Completion Date can not be before Failure Date. Please adjust the dates accordingly.,完了日は故障日より前の日付にすることはできません。日付を適切に調整してください。,
Completion Status,完了ステータス,
Component Expense Account,コンポーネント費用,
Component Name,コンポーネント名前,
Components,コンポーネント,
Composite Asset,複合資産,
Composite Component,複合コンポーネント,
Comprehensive Insurance,総合保険,
Computer,コンピュータ,
Conditional Rule,条件ルール,
Conditional Rule Examples,条件ルールの例,
Conditions will be applied on all the selected items combined. ,条件は選択されたすべてのアイテムに一括で適用されます。 ,
Configure Account Settings,勘定の設定を構成,
Configure Accounts,勘定科目を設定,
Configure Accounts for Bank Entry,銀行入力の勘定科目を設定,
Configure Bank Accounts,銀行口座を設定,
Configure Buying Settings.,購買設定を構成します。,
Configure Chart of Accounts,勘定科目表を設定,
Configure Product Assembly,製品組立を設定,
Configure Series,シリーズを設定,
Configure match filters for vouchers,伝票のマッチフィルターを設定,
Configure rules to save time when reconciling transactions.,取引照合時の時間を節約するためにルールを設定します。,
Configure settings for the banking module,銀行モジュールの設定を構成,
Configure the action to stop the transaction or just warn if the same rate is not maintained.,同じレートが維持されていない場合、取引を停止するか、警告のみにするかのアクションを設定してください。,
Configure the default Price List when creating a new Purchase transaction. Item prices will be fetched from this Price List.,新しい購買取引を作成する際に、デフォルトの価格表を設定してください。品目価格はこの価格表から取得されます。,
Confirm before resetting posting date,転記日をリセットする前に確認,
Confirmation Date,確認,
Conflicting Transactions,競合する取引,
Connection,接続,
Consider Accounting Dimensions,考慮会計ディメンション,
Consider Entire Party Ledger Amount,取引先元帳の全額を対象とする,
Consider Minimum Order Qty,考慮最小注文数量,
Consider Process Loss,考慮プロセス損失,
Consider Projected Qty in Calculation,考慮予測数量計算,
Consider Projected Qty in Calculation (RM),計算で予測数量を考慮 (原材料),
Consider Rejected Warehouses,却下された倉庫を考慮,
Consider Tax or Charge for,考慮税課金,
Consider for Tax Withholding,考慮税源泉徴収,
Consider for Tax Withholding ,源泉徴収の対象とする ,
Considered In Paid Amount,支払金額に考慮済,
Consolidate Sales Order Items,受注品目の統合,
Consolidate Sub Assembly Items,サブアセンブリ品目の統合,
Consolidated,統合済,
Consolidated Credit Note,統合済貸方メモ,
Consolidated Financial Statement,統合済財務計算書,
Consolidated Report,連結レポート,
Consolidated Sales Invoice,統合済売上請求書,
Consolidated Trial Balance,統合済試算残高,
Consolidated Trial Balance can be generated for Companies having same root Company.,連結試算表は、同じルート会社を持つ会社に対して生成できます。,
Consolidated Trial balance could not be generated as Exchange Rate from {0} to {1} is not available for {2}.,連結試算表は、{2}に対する{0}から{1}への為替レートが利用できないため、生成できませんでした。,
Consultant,コンサルタント,
Consulting,コンサルティング,
Consumable,消耗品,
Consumables,消耗品,
Consume Components,構成部品の消費,
Consumed,消費済,
Consumed Amount,消費済,
Consumed Asset Items is mandatory for Decapitalization,資産解除には消費資産品目が必須です,
Consumed Asset Total Value,消費済資産合計金額,
Consumed Assets,消費済資産,
Consumed Items,消費済,
Consumed Items Cost,消費済コスト,
Consumed Qty,消費済数量,
Consumed Qty cannot be greater than Reserved Qty for item {0},品目{0}の消費数量は予約数量より大きくすることはできません。,
Consumed Quantity,消費済数量,
Consumed Stock Items,消費済在庫,
"Consumed Stock Items, Consumed Asset Items or Consumed Service Items is mandatory for Capitalization",消費された在庫品目、消費された資産品目、または消費されたサービス品目は、資本化に必須です。,
Consumed Stock Total Value,消費済在庫合計金額,
Consumed quantity of item {0} exceeds transferred quantity.,品目{0}の消費数量が移動数量を超えています。,
Consumer Products,消費財,
Consumption Rate,消費率,
Contact & Address,連絡先と住所,
Contact Desc,連絡先説明,
Contact HTML,連絡先HTML,
Contact Info,連絡先情報,
Contact Information,連絡先情報,
Contact List,連絡先リスト,
Contact Mobile,連絡先携帯電話,
Contact Mobile No,連絡先携帯電話番号,
Contact Name,連絡先名前,
Contact No.,連絡先番号,
Contact Number,電話番号,
Contact Person,担当者,
Contact Person does not belong to the {0},担当者は{0}に属していません。,
Contact master.,連絡先マスタ。,
Contacts and Address,連絡先と住所,
Contains,含む,
Contra Entry,振替入力,
Contract,契約,
Contract Details,契約詳細,
Contract End Date,契約終了,
Contract Fulfilment Checklist,契約履行チェックリスト,
Contract Period,契約期間,
Contract Template,契約テンプレート,
Contract Template Fulfilment Terms,契約テンプレート履行条件,
Contract Template Help,契約テンプレートヘルプ,
Contract Terms,契約条件,
Contract Terms and Conditions,契約条件,
Contribution %,貢献度%,
Contribution (%),拠出,
Contribution Amount,拠出,
Contribution Qty,拠出数量,
Contribution to Net Total,拠出純合計,
Control Action,コントロールアクション,
Control Action for Cumulative Expense,コントロールアクション累計費用,
Control Historical Stock Transactions,過去の在庫取引を管理する,
Controls how raw materials are consumed during the ‘Manufacture’ stock entry.,「製造」在庫入力中に原材料がどのように消費されるかを制御します。,
Controls which tax template is auto-applied when this customer is selected on a transaction.,この顧客が取引で選択されたときに、どの税テンプレートが自動適用されるかを制御します。,
Conversion Factor,換算係数,
Conversion Rate,換算レート,
Conversion factor for default Unit of Measure must be 1 in row {0},デフォルトの測定単位の換算係数は、行{0}で1である必要があります。,
Conversion factor for item {0} has been reset to 1.0 as the uom {1} is same as stock uom {2}.,品目{0}の換算係数は、UOM {1}が在庫UOM {2}と同じであるため、1.0にリセットされました。,
Conversion rate cannot be 0,換算レートを0にすることはできません。,
"Conversion rate is 1.00, but document currency is different from company currency",換算レートは1.00ですが、伝票通貨が会社通貨と異なります,
Conversion rate must be 1.00 if document currency is same as company currency,伝票通貨が会社通貨と同じ場合、換算レートは1.00である必要があります。,
Convert Item Description to Clean HTML in Transactions,取引内の品目説明を整形済 HTML に変換する,
Convert Item description to clean HTML in transactions,取引で品目説明をクリーンなHTMLに変換する,
Convert to Group,グループに変換,
Convert to Group,グループに変換,Warehouse
Convert to Item Based Reposting,品目ベースの再転記に変換,
Convert to Ledger,元帳に変換,Warehouse
Convert to Non-Group,非グループに変換,
Converted,変換済,
Copied From,コピー元,
Copied to clipboard,クリップボードにコピーされました,
Copy Attachments to Transaction,添付ファイルを取引にコピー,
Copy Fields to Variant,バリアントにフィールドをコピー,
Corrective,是正,
Corrective Action,是正アクション,
Corrective Job Card,是正ジョブカード,
Corrective Operation,是正工程,
Corrective Operation Cost,是正工程コスト,
Corrective/Preventive,是正/予防,
Cosmetics,化粧品,
Cost,コスト,
Cost Allocation,コスト配分,
Cost Allocation %,コスト配分%,
Cost Allocation / Process Loss,コスト配分 / 工程ロス,
Cost Center,コストセンター,
Cost Center Allocation,コストセンター配分,
Cost Center Allocation Percentage,コストセンター配分パーセント,
Cost Center Allocation Percentages,コストセンター配分率,
Cost Center For Item with Item Code ',品目コード ',
Cost Center Name,コストセンター名前,
Cost Center Number,コストセンター番号,
Cost Center and Budgeting,コストセンターと予算,
Cost Center for Item rows has been updated to {0},品目行のコストセンターは{0}に更新されました。,
"Cost Center is a part of Cost Center Allocation, hence cannot be converted to a group",コストセンターはコストセンター配分の一部であるため、グループに変換できません。,
Cost Center is required,コストセンターは必須です,
Cost Center is required in row {0} in Taxes table for type {1},税金テーブルの行{0}で、タイプ{1}のコストセンターは必須です。,
Cost Center with Allocation records can not be converted to a group,配分レコードを持つコストセンターはグループに変換できません。,
Cost Center with existing transactions can not be converted to group,既存の取引を持つコストセンターはグループに変換できません。,
Cost Center with existing transactions can not be converted to ledger,既存の取引を持つコストセンターは元帳に変換できません。,
Cost Center {0} cannot be used for allocation as it is used as main cost center in other allocation record.,コストセンター{0}は、他の配分レコードで主要コストセンターとして使用されているため、配分に使用できません。,
Cost Center {} doesn't belong to Company {},コストセンター{}は会社{}に属していません。,
Cost Center {} is a group cost center and group cost centers cannot be used in transactions,コストセンター{}はグループコストセンターであり、グループコストセンターは取引で使用できません。,
Cost Center: {0} does not exist,コストセンター: {0}は存在しません。,
Cost Centers,コストセンター,
Cost Centers for Budgeting and Analysis,予算編成・分析用のコストセンター,
Cost Configuration,コスト構成,
Cost Per Unit,コスト単位,
Cost allocation between finished goods and secondary items should equal 100%,完成品と副産物の間のコスト配分は100%に等しい必要があります。,
Cost and Freight,運賃込み条件,
Cost center is required to book an expense claim,経費精算の計上にはコストセンターが必要です,
Cost center used for tracking purchase expenses for this item,この品目の購買経費を追跡するために使用されるコストセンター,
Cost center used for tracking sales revenue for this item,この品目の売上収益を追跡するために使用されるコストセンター,
Cost of Delivered Items,コスト納品済,
Cost of Goods Sold,売上原価,
Cost of Goods Sold Account in Items Table,品目テーブルの売上原価勘定,
Cost of Issued Items,コスト発行済,
Cost of New Capitalized Asset,新規資産計上額,
Cost of Poor Quality Report,不良品質コストレポート,
Cost of Purchased Items,コスト仕入済,
Cost of various activities,様々な活動のコスト,
Cost to Company (CTC),会社負担費用 (CTC),
"Cost, Insurance and Freight",運賃、保険料込み条件,
Costing,原価計算,
Costing Amount,原価計算,
Costing Details,原価計算の詳細,
Costing Rate,原価計算単価,
Costing and Billing,原価計算請求,
Costing and Billing fields has been updated,原価計算および請求フィールドが更新されました。,
Could Not Delete Demo Data,デモデータを削除できませんでした。,
Could not auto create Customer due to the following missing mandatory field(s):,以下の必須フィールドが不足しているため、顧客を自動作成できませんでした:,
"Could not create Credit Note automatically, please uncheck 'Issue Credit Note' and submit again",貸方票を自動的に作成できませんでした。「貸方票の発行」のチェックを外し、再度提出してください。,
"Could not detect any tables in this PDF. It may be a scanned or image-based statement, which is not supported (no OCR).",このPDFからテーブルを検出できませんでした。スキャンされた、または画像ベースの明細書である可能性があり、これはサポートされていません（OCRなし）。,
Could not detect the Company for updating Bank Accounts,銀行口座を更新するための会社を検出できませんでした。,
Could not find a suitable shift to match the difference: {0},差額{0}に一致する適切なシフトを見つけることができませんでした。,
Could not find path for ,パスが見つかりませんでした: ,
Could not re-extract the table.,テーブルを再抽出できませんでした。,
Could not retrieve information for {0}.,{0}の情報を取得できませんでした。,
Could not save the column mapping.,列マッピングを保存できませんでした。,
Could not save the table settings.,テーブル設定を保存できませんでした。,
Could not solve criteria score function for {0}. Make sure the formula is valid.,{0}の基準スコア関数を解決できませんでした。数式が有効であることを確認してください。,
Could not solve weighted score function. Make sure the formula is valid.,加重スコア関数を解決できませんでした。数式が有効であることを確認してください。,
Could not update the header row.,ヘッダー行を更新できませんでした。,
Coulomb,クーロン,
Country Code in File does not match with country code set up in the system,ファイル内の国コードがシステムに設定されている国コードと一致しません。,
Country Settings,国の設定,
Country of Origin,原産国,
Coupon Code,クーポンコード,
Coupon Code Based,クーポンコードベース,
Coupon Description,クーポン説明,
Coupon Name,クーポン名,
Coupon Type,クーポンタイプ,
Cr,貸方,
Create Asset Category,資産カテゴリを作成,
Create Asset Item,資産品目を作成,
Create Asset Location,資産ロケーションを作成,
Create Bank Entry against,銀行入力の作成対象,
Create Bill of Materials,部品表を作成,
Create Chart Of Accounts Based On,作成チャート勘定科目,
Create Custom Fields,カスタムフィールドを作成,
Create Customer,顧客を作成,
Create Delivery Note,納品書を作成,
Create Delivery Trip,作成納品トリップ,
Create Depreciation Entry,減価償却の仕訳を作成,
Create Employee,従業員を作成,
Create Employee Records,従業員レコードを作成,
Create Employee records.,従業員レコードを作成します。,
Create Existing Asset,既存資産を作成,
Create Finished Good,完成品を作成,
Create Finished Goods,完成品を作成,
Create Grouped Asset,グループ化された資産を作成,
Create Income Tax Slab,所得税の税率区分を作成,
Create Inter Company Journal Entry,作成会社間仕訳入力,
Create Invoices,作成請求書,
Create Item,品目を作成,
Create Job Card,作成ジョブカード,
Create Job Card based on Batch Size,作成ジョブカードバッチサイズ,
Create Journal Entries,作成仕訳入力,
Create Journal Entry,仕訳伝票を作成,
Create Lab Test(s) on Sales Invoice Submit,売上請求の提出時に検査を作成する,
Create Lead,作成見込み客,
Create Leads,見込み客を作成,
Create Ledger Entries for Change Amount,作成元帳入力変更,
Create Link,作成リンク,
Create MPS,MPSを作成,
Create Material Requests,資材要求を作成,
Create Missing Party,作成不足取引先,
Create Multi-level BOM,多段階部品表を作成,
Create New Contact,作成新規連絡先,
Create New Customer,作成新規顧客,
Create New Lead,作成新規見込み客,
Create New {0},新規 {0} を作成,
Create Operation,作業を作成,
Create Operations,作業を作成,
Create Opportunity,作成商談,
Create POS Opening Entry,作成POS期首入力,
Create Payment Entries against Orders or Invoices.,注文または請求書に対する入出金伝票を作成します。,
Create Payment Entry,入出金伝票を作成,
Create Payment Entry for Consolidated POS Invoices.,統合されたPOS請求書の入出金伝票を作成します。,
Create Payment Request,支払いリクエストを作成,
Create Pick List,作成ピッキングリスト,
Create Print Format,作成印刷フォーマット,
Create Project,プロジェクトを作成,
Create Prospect,見込み客を作成,
Create Purchase Invoice,仕入請求書を作成,
Create Purchase Order,作成仕入注文,
Create Purchase Orders,作成仕入注文,
Create Purchase Receipt,入荷伝票を作成,
Create Quotation,作成見積書,
Create Raw Material,原材料を作成,
Create Raw Materials,原材料を作成,
Create Receiver List,受領者リストを作成,
Create Reposting Entries,作成再計上入力,
Create Reposting Entry,作成再計上入力,
Create Sales Invoice,作成売上請求書,
Create Sales Order,作成売上注文,
Create Sales Orders to help you plan your work and deliver on-time,作業を計画し、納期通りに納品できるよう、受注を作成します,
Create Separate Payment Entry Against Benefit Claim,福利厚生請求に対して個別の入出金伝票を作成する,
Create Service Item,サービス品目を作成,
Create Stock Entry,作成在庫入力,
Create Stock Ledger Entries when you submit a Sales Invoice,売上請求の提出時に在庫元帳エントリを作成する,
Create Subcontracted Item,外注品目を作成,
Create Subcontracting Order,外注指示を作成,
Create Subcontracting PO,外注発注書を作成,
Create Subcontracting Purchase Order,外注発注書を作成,
Create Supplier,仕入先を作成,
Create Supplier Quotation,作成仕入先見積書,
Create Task,タスクを作成,
Create Tasks,タスクを作成,
Create Tax Template,作成税テンプレート,
Create Timesheet,作成タイムシート,
Create Transfer Entry,振替伝票を作成,
Create User,作成ユーザー,
Create User Automatically,ユーザーを自動的に作成,
Create User Permission,ユーザー権限を作成,
Create Users,作成ユーザー,
Create Variant,作成バリアント,
Create Variants,作成バリアント,
Create Warehouses,倉庫を作成,
Create Work Order,製造指示を作成,
Create Workstation,作成ワークステーション,
Create Your First Purchase Invoice,最初の仕入請求を作成,
Create Your First Purchase Invoice ,最初の仕入請求を作成,
Create Your First Sales Invoice,最初の売上請求を作成,
Create Your First Sales Invoice ,最初の売上請求を作成,
Create a Customer,顧客を作成,
Create a Finished Good,完成品を作成,
Create a Fixed Asset Item,固定資産品目を作成,
Create a Material Transfer Entry,資材移動のエントリを作成,
Create a Product,製品を作成,
Create a Quotation,見積書を作成,
Create a Sales Item,販売品目を作成,
