Dynamic Filters JSON,動的フィルターJSON,
Dynamic Filters Section,ダイナミックフィルターセクション,
Dynamic Link,動的リンク,
Dynamic Report Filters,動的レポートフィルタ,
Dynamic Route,ダイナミックルート,
Dynamic Template,動的テンプレート,
EMail,メール,
ERPNext Role,ERPNext の役割,
ESC,ESC,
"Each document created in ERPNext can have a unique ID generated for it, using a prefix defined for it. Though each document has some prefix pre-configured, you can further customize it using tools like Naming Series Tool and Document Naming Rule.
","ERPNext で作成する文書には、あらかじめ定義した接頭辞を使って一意の ID を採番できます。各文書には既定の接頭辞が設定済みですが、命名シリーズツールや文書命名ルールを使ってさらに調整できます。
",
Edit,編集,
Edit,編集,Button in list view actions menu
Edit,編集,Button in web form
Edit,編集,Edit grid row
Edit Address in Form,フォームで住所を編集,
Edit Auto Email Report Settings,自動メールレポートの設定を編集する,
Edit Chart,チャートの編集,
Edit Custom Block,カスタムブロックを編集,
Edit Custom HTML,カスタムHTMLを編集,
Edit DocType,文書タイプ編集,
Edit DocType,DocTypeを編集,Button in list view menu
Edit Existing,既存を編集,
Edit Filter,フィルタ編集,
Edit Filters,フィルターを編集,
Edit Footer,フッターを編集,
Edit Format,形式を編集,
Edit Full Form,完全なフォームを編集,
Edit HTML,HTMLを編集,
Edit Header,ヘッダーを編集,
Edit Heading,見出しを編集,
Edit Letter Head,レターヘッドを編集,
Edit Letter Head Footer,レターヘッドフッターを編集,
Edit Links,リンクを編集,
Edit Number Card,ナンバーカードを編集,
Edit Onboarding,オンボーディングを編集,
Edit Permissions,権限を編集,
Edit Print Format,印刷フォーマットを編集,
Edit Profile,プロフィール編集,
Edit Properties,プロパティ編集,
Edit Quick List,Edit Quickリスト,
Edit Role Permissions,ロール権限を編集,
Edit Section,セクションを編集,
Edit Shortcut,ショートカットの編集,
Edit Sidebar,サイドバーを編集,
Edit Values,値の編集,
Edit Workspace,ワークスペースを編集,
Edit in Full Page,全ページで編集,
Edit in full page,全画面編集,
Edit mode,編集モード,
Edit row,行を編集,
Edit the {0} Doctype,{0} DocTypeを編集,
Edit to add content,コンテンツを追加して編集,
Edit your response,回答を編集,Button in web form
Edit your workflow visually using the Workflow Builder.,ワークフロービルダーを使用して、ワークフローを視覚的に編集します。,
Edit {0},{0}を編集する,
Edit {0} rows,{0} 行を編集,
Editable Grid,編集可能なグリッド,
Editing Row,行の編集,
Editing {0},{0}を編集中,
Eg. smsgateway.com/api/send_sms.cgi,例「smsgateway.com/api/send_sms.cgi」,
Either key or IP flag is required.,key または IP フラグのいずれかが必要です。,
Element Selector,要素セレクター,
Email,Eメール,
Email / Notifications,メール/通知,
Email Account,メールアカウント,
Email Account Disabled.,メールアカウントが無効です。,
Email Account Name,メールアカウント名,
Email Account added multiple times,電子メールアカウントが複数回追加されました,
Email Account not setup. Please create a new Email Account from Settings > Email Account,メールアカウントが設定されていません。設定 > メールアカウントから新しいメールアカウントを作成してください。,
Email Account not setup. Please create a new Email Account from Setup > Email > Email Account,メールアカウントが設定されていません。 [設定]&gt; [メール]&gt; [メールアカウント]から新しいメールアカウントを作成してください,
Email Account setup please enter your password for:,メールアカウントの設定です。次のパスワードを入力してください:,
Email Account setup please enter your password for: {0},メールアカウントのセットアップ：{0}のパスワードを入力してください,
Email Account {0} Disabled,メールアカウント {0} は無効です,
Email Address,電子メールアドレス,
Email Address whose Google Contacts are to be synced.,Googleの連絡先を同期するメールアドレス。,
Email Addresses,メールアドレス,
Email Alert,メール通知,
Email Alert Recipient,メール通知の宛先,
Email By Document Field,文書のフィールドで宛先を決める,
Email By Role,ロールで宛先を決める,
Email Domain,メールドメイン,
"Email Domain not configured for this account, Create one?",このアカウントにはメールのドメインが設定されていません。新規作成しますか？,
Email Field,メールフィールド,
Email Fieldname,メールのフィールド名,
Email Flag Queue,メールフラグキュー,
Email Footer Address,メールフッターの住所,
Email Group,メールグループ,
Email Group List,メールグループ一覧,
Email Group Member,メールグループメンバー,
Email Header,メールヘッダー,
Email ID,電子メールID,
"Email ID must be unique, Email Account already exists for {0}",メールIDは一意である必要があります。{0}のメールアカウントは既に存在します,
Email IDs,メールアドレス,
Email Id,メールアドレス,
Email Inbox,メール受信ボックス,
Email Login ID,メールログインID,
Email Queue,メールキュー,
Email Queue Recipient,メールキューの受信者,
Email Queue flushing aborted due to too many failures.,多数の失敗により、メールキューのフラッシュが中止されました。,
Email Queue records.,メールキューのレコード。,
Email Reply Help,メール返信ヘルプ,
Email Retry Limit,メール再試行制限,
Email Rule,メールルール,
Email Sent,メール送信済,
Email Sent At,メール送信日時,
Email Sent?,メール送信済,
Email Server,メールサーバ,
Email Settings,メール設定,
Email Signature,メール署名,
Email Status,メールステータス,
Email Sync Option,メール同期オプション,
Email Template,メールテンプレート,
Email Templates for common queries.,一般的な質問のための電子メールテンプレート。,
Email Threads on Assigned Document,割り当てられたドキュメントのメールスレッド,
Email To,メール送信先,
Email Unsubscribe,メール配信停止,
Email address,メールアドレス,
Email everyone for <b>{0}</b> notifications? This adds it to every user's email preferences. Users can still opt out individually afterwards.,<b>{0}</b> の通知を全員にメール送信しますか？ 全ユーザーのメール設定に追加されます。追加後も、ユーザーは個別に解除できます。,
Email has been marked as spam,メールがスパムとしてマークされています,
Email has been moved to trash,メールはゴミ箱に移動されました,
Email is mandatory to create User Email,ユーザーメールを作成するにはメールが必須です,
Email not sent to {0} (unsubscribed / disabled),メール{0}（無効/非購読）に送信されません,
Email not verified with {0},{0}で確認できないメール,
Email queue is currently suspended. Resume to automatically send other emails.,メールキューは現在停止中です。他のメールを自動的に送信するには再開してください。,
Email queued to {0} recipients,{0}の受信者にキューに入れられた電子メール,
Email sending undone,メール送信が取り消されました,
Email size {0:.2f} MB exceeds the maximum allowed size of {1:.2f} MB,メールサイズ {0:.2f} MB が最大許容サイズ {1:.2f} MB を超えています,
Email undo window is over. Cannot undo email.,メールの取り消し期間が終了しました。メールを取り消すことはできません。,
Emails,メール,
Emails Pulled,取得されたメール,
Emails are already being pulled from this account.,このアカウントから既にメールが取得されています。,
Emails are muted,メールはミュートされました,
Emails will be sent with next possible workflow actions,電子メールは次のワークフローアクションで送信されます,
Embed code copied,埋め込みコードがコピーされました,
Embed image slideshows in website pages.,ウェブサイトのページ内に画像のスライドショーを埋め込んでください。,
Empty alias is not allowed,空のエイリアスは許可されていません,
Empty column,空の列,
Empty string arguments are not allowed,空の文字列引数は許可されていません,
Enable,有効にする,
Enable / Disable Domains,ドメインの有効化/無効化,
Enable Action Confirmation,アクション確認を有効化,
Enable Address Autocompletion,住所の自動補完を有効化,
Enable Allow Auto Repeat for the doctype {0} in Customize Form,フォームのカスタマイズでドキュメントタイプ {0} の自動繰り返しを許可を有効化,
Enable Auto Reply,自動返信を有効にする,
Enable Auto-deletion of Prepared Reports,準備されたレポートの自動削除を有効にする,
Enable Automatic Backup,自動バックアップを有効にする,
Enable Automatic Linking in Documents,文書内の自動リンクを有効にする,
Enable Chat,チャットを有効にする,
Enable Comments,コメントを有効にする,
Enable Dynamic Client Registration,動的クライアント登録を有効化,
Enable Email Notifications,メール通知を有効にする,
Enable Email Notifications for All Users,全ユーザーのメール通知を有効にする,
Enable Google API in Google Settings.,Google設定でGoogle APIを有効にします。,
Enable Google Indexing,Googleインデックスを有効にする,
Enable Google indexing,Googleインデックス登録を有効化,
Enable In App Website Tracking,アプリ内ウェブサイトトラッキングを有効にする,
Enable Incoming,着信を有効にする,
Enable Onboarding,オンボーディングを有効にする,
Enable Outgoing,送信を有効にする,
Enable Password Policy,パスワードポリシーを有効にする,
Enable Prepared Report,準備済みレポートを有効にする,
Enable Print Server,プリントサーバーを有効にする,
Enable Push Notification Relay,プッシュ通知リレーを有効化,
Enable Rate Limit,レート制限を有効化,
Enable Raw Printing,生の印刷を有効にする,
Enable Report,レポートを有効にする,
Enable Scheduled Jobs,スケジュールされたジョブを有効にする,
Enable Scheduler,スケジューラを有効化,
Enable Security,セキュリティを有効にする,
Enable Social Login,ソーシャルログインを有効にする,
Enable Social Sharing,ソーシャルシェアリングを有効にする,
Enable System Notification,システム通知を有効化,
Enable Tracking Page Views,ページビューの追跡を有効にする,
Enable Two Factor Auth,２要素認証を有効にする,
Enable Website Tracking,ウェブサイトのトラッキングを有効化,
Enable bulk edit for child table fields in Form view.,フォームビューで子テーブルフィールドの一括編集を有効にします。,
Enable bulk update of this field across child table rows.,子テーブルの行全体でこのフィールドの一括更新を有効にします。,
Enable developer mode to create a standard Print Template,標準の印刷テンプレートを作成するには、開発者モードを有効にしてください,
Enable developer mode to create a standard Web Template,開発者モードを有効にして、標準のWebテンプレートを作成します,
"Enable if on click
opens modal.","クリック時に
モーダルが開く場合に有効化します。",
Enable in-app website tracking,アプリ内ウェブサイト追跡を有効化,
Enable this option to include the field in the data import template,データインポートテンプレートにこのフィールドを含めるには、このオプションを有効にしてください,
Enabled,有効,
Enabled Scheduler,スケジューラが有効,
Enabled email inbox for user {0},ユーザー{0}のメール受信トレイを有効にしました,
Enabled scheduled execution for script {0},スクリプト{0}のスケジュールされた実行を有効にしました,
Enables Calendar and Gantt views.,カレンダービューとガントビューを有効にします。,
Enabling auto reply on an incoming email account will send automated replies to all the synchronized emails. Do you wish to continue?,受信メールアカウントで自動返信を有効にすると、同期されたすべてのメールに自動返信が送信されます。続行しますか？,
"Enabling this will register your site on a central relay server to send push notifications for all installed apps through Firebase Cloud Messaging. This server only stores user tokens and error logs, and no messages are saved.",これを有効にすると、Firebase Cloud Messaging を介してインストールされているすべてのアプリのプッシュ通知を送信するために、サイトが中央リレーサーバーに登録されます。このサーバーはユーザーのトークンとエラーログのみを保存し、メッセージは保存されません。,
Enabling this will submit documents in background,これを有効にすると、ドキュメントがバックグラウンドで提出されます,
Encrypt Backups,バックアップを暗号化,
Encryption key is in invalid format!,暗号化キーが無効な形式です！,
Encryption key is invalid! Please check site_config.json,暗号化キーが無効です！site_config.json を確認してください,
"Encryption key is invalid, Please check site_config.json",暗号化キーが無効です。site_config.jsonを確認してください。,
End,終了,
End Date,終了日,
End Date Field,終了日フィールド,
End Date cannot be before Start Date!,終了日は開始日より前にすることはできません！,
End Date cannot be today.,終了日は今日にすることはできません。,
Ended At,終了日時,
Endpoint URL,エンドポイントURL,
Endpoints,エンドポイント,
Ends on,終了,
Energy Point,エネルギーポイント,
Energy Point Log,エネルギーポイントログ,
Energy Point Rule,エネルギーポイントルール,
Energy Point Settings,エネルギーポイント設定,
Energy Point Update on {0},{0}のエネルギーポイントの更新,
Energy Points,エネルギーポイント,
Energy Points:,エネルギーポイント：,
Enqueued By,キューに追加者,
Enqueued creation of indexes,インデックスの作成をキューに追加しました,
Ensure the user and group search paths are correct.,ユーザーとグループの検索パスが正しいことを確認してください。,
Enter Client Id and Client Secret in Google Settings.,Google設定にクライアントIDとクライアントシークレットを入力します。,
Enter Code displayed in OTP App.,OTPアプリに表示されるコードを入力してください。,
Enter Email Recipient(s),電子メールの受信者（複数可）を入力してください,
"Enter Email Recipient(s) in the To, CC, or BCC fields",To、CC、またはBCCフィールドにメール受信者を入力してください,
Enter Form Type,フォームタイプを入力してください,
Enter Value,値を入力します,
Enter Value,金額,Title of prompt dialog
Enter a name for this {0},この {0} の名前を入力してください,
Enter at least one permission row,権限を1行以上入力してください,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".",デフォルト値フィールド（キー）と値を入力します。フィールドに複数の値を追加する場合、最初のものが選択されます。これらのデフォルトは「一致」の制限ルールを設定するために使用されます。フィールドのリストを表示するには「フォームのカスタマイズ」を参照してください。,
Enter expressions that will be evaluated when the card is displayed. For example:,カードが表示されたときに評価される式を入力してください。例：,
Enter folder name,フォルダ名を入力,
"Enter keys to enable login via Facebook, Google, GitHub.",Facebook・Google・GitHub経由でログインするためのキーを入力してください。,
"Enter list of Options, each on a new line.",オプションのリストを、各行に1つずつ入力してください。,
Enter python module or select connector type,Pythonモジュールを入力するか、コネクタの種類を選択してください,
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","静的なURLパラメータを入力してください（例：sender=ERPNext, username=ERPNext, password=1234 など）",
Enter the fieldname of the currency field or a cached value (e.g. Company:company:default_currency).,通貨フィールドのフィールド名、またはキャッシュされた値 (例: Company:company:default_currency) を入力してください。,
Enter url parameter for message,メッセージのURLパラメータを入力してください,
Enter url parameter for receiver nos,受信者番号にURLパラメータを入力してください,
Enter your password,パスワードを入力,
Entity Name,エンティティ名,
Entity Type,エンティティタイプ,
Equals,等しい,
Error,エラー,
Error,エラー,Title of error message in web form
Error Attaching File,ファイルの添付中にエラーが発生しました,
Error Code: {0},エラーコード：{0},
Error Log,エラーログ,
Error Log Notification,エラーログ通知,
Error Logs,エラーログ,
Error Message,エラーメッセージ,
Error Report,エラーレポート,
Error Snapshot,エラースナップショット,
"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running, to use the Raw Print feature.<br><br><a target=""_blank"" href=""https://qz.io/download/"">Click here to Download and install QZ Tray</a>.<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">Click here to learn more about Raw Printing</a>.","QZ Trayアプリケーションへの接続エラー...<br><br> 生データ印刷機能を使用するには、QZ Trayアプリケーションがインストールされ、実行されている必要があります。<br><br><a target=""_blank"" href=""https://qz.io/download/"">QZ Trayをダウンロードしてインストールするにはここをクリックしてください</a>。<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">生データ印刷の詳細についてはここをクリックしてください</a>。",
Error connecting via IMAP/POP3: {e},IMAP/POP3経由での接続エラー: {e},
Error connecting via SMTP: {e},SMTP経由での接続エラー: {e},
Error has occurred in {0},{0}でエラーが発生しました,
Error in Client Script,クライアントスクリプトのエラー,
Error in Client Script.,クライアントスクリプトでエラーが発生しました。,
Error in Custom Script,カスタムスクリプトでエラーが発生しました,
Error in Header/Footer Script,ヘッダー/フッタースクリプトのエラー,
Error in Notification,通知のエラー,
Error in Notification: {},通知エラー：{},
Error in print format on line {0}: {1},印刷フォーマットのエラー {0} 行目: {1},
Error in {0}.get_list: {1},{0}.get_list でエラー: {1},
Error parsing nested filters: {0}. {1},ネストされたフィルターの解析エラー: {0}。{1},
"Error validating ""Ignore User Permissions""",「ユーザー権限を無視」の検証エラー,
Error while connecting to email account {0},電子メールアカウント{0}に接続中にエラーが発生しました,
Error while evaluating Notification {0}. Please fix your template.,通知{0}を評価中にエラーが発生しました。テンプレートを修正してください。,
Error {0}: {1},エラー {0}: {1},
Error: Data missing in table {0},エラー: テーブル {0} にデータがありません,
Error: Document has been modified after you have opened it,エラー：あなたが文書を開いた後に変更されています,
Error: Value missing for {0}: {1},エラー：{0}の値がありません：{1},
Error: {0} Row #{1}: Value missing for: {2},エラー: {0} 行 #{1}: 値がありません: {2},
Errors,エラー,
Errors in Background Events,バックグラウンドイベントのエラー,
Evaluate as Expression,式として評価,
Event,イベント,
Event Category,イベントカテゴリ,
Event Configurations,イベント構成,
Event Consumer,イベント消費者,
Event Consumer Document Type,イベントコンシューマドキュメントタイプ,
Event Consumer Document Types,イベントコンシューマドキュメントタイプ,
Event Frequency,イベント頻度,
Event Notifications,イベント通知,
Event Participants,イベント参加者,
Event Producer,イベントプロデューサー,
Event Producer Document Type,イベントプロデューサーのドキュメントタイプ,
Event Producer Document Types,イベントプロデューサーのドキュメントタイプ,
Event Producer Last Update,イベントプロデューサー最終更新,
Event Reminders,イベントリマインダー,
Event Role,イベントのロール,
Event Streaming,イベントストリーミング,
Event Subscriber,イベントサブスクライバー,
Event Subscriber has to be a System Manager.,イベントサブスクライバーはシステムマネージャーである必要があります。,
Event Sync Log,イベント同期ログ,
Event Synced with Google Calendar.,Googleカレンダーと同期されたイベント。,
Event Type,イベント タイプ,
Event Update Log,イベント更新ログ,
Event and other calendars.,イベントや他のカレンダー,
Events,イベント,
Events in Today's Calendar,今日のカレンダーのイベント,
"Every form in ERPNext has a standard set of fields. If you need to capture some information, but there is no standard Field available for it, you can insert Custom Field for it.

Once custom fields are added, you can use them for reports and analytics charts as well.
","ERPNext の各フォームには標準の項目一式が用意されています。取得したい情報に対応する標準項目が無い場合は、カスタムフィールドを追加できます。

追加したカスタムフィールドは、レポートや分析チャートでも利用できます。
",
Everyone,全員,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]",例： &quot;colors&quot;：[&quot;＃d1d8dd&quot;、 &quot;＃ff5858&quot;],
Exact Copies,完全なコピー,
Example,例,
Example Email Address,メールアドレス例,
"Example: ""/desk""",例：「/ desk」,
Example: #Tree/Account,例：＃Tree / Account,
Example: 00001,例：00001,
Example: Setting this to 24:00 will log out a user if they are not active for 24:00 hours.,例: これを24:00に設定すると、ユーザーが24:00時間非アクティブの場合にログアウトされます。,
Example: {{ subject }},例: {{ subject }},
Excel,Excel,
Excellent,優良,
Exception,例外,
Exception Type,例外タイプ,
Execute,実行する,
Execute Console script,コンソールスクリプトを実行する,
Executing Code,コード実行中,
Executing...,実行中...,
Execution Details,実行詳細,
Execution Time: {0} sec,実行時間：{0}秒,
Executive,役員,
Existing Gravatar URLs may still be stored on User and Contact records. Do you want to delete these URLs now?,ユーザー・連絡先のレコードに、既存の Gravatar URL が残っている可能性があります。これらの URL を今すぐ削除しますか？,
"Existing Gravatar URLs may still be stored on User, Contact, and Lead records. Do you want to delete these URLs now?",ユーザー・連絡先・リードのレコードに、既存の Gravatar URL が残っている可能性があります。これらの URL を今すぐ削除しますか？,
Expand,展開,
Expand,展開,Enlarge code field.
Expand All,すべて展開,
"Expected 'and' or 'or' operator, found: {0}",'and' または 'or' 演算子が必要です。見つかったもの: {0},
Experimental,実験的,
Expert,専門家,
Expiration date must be in the future,有効期限は将来の日付である必要があります,
Expiration time,呼気時間,
Expire Notification On,通知を期限切れ,
Expired,期限切れ,
Expires,有効期限,
Expires In,で有効期限,
Expires On,有効期限,
Expiry time of QR Code Image Page,QRコード画像ページの有効期限,
Export,エクスポート,
Export,エクスポート,Button in list view actions menu
Export 1 record,1レコードをエクスポート,
Export All {0} rows?,すべての{0}行をエクスポートしますか？,
Export Custom Permissions,エクスポートカスタムアクセス許可,
Export Customizations,エクスポートカスタマイズ,
Export Data,データのエクスポート,
Export Data in CSV / Excel format.,CSV / Excel形式でデータをエクスポートします。,
Export Errored Rows,エラー行のエクスポート,
Export From,エクスポート元,
Export Import Log,インポートログをエクスポート,
Export Report:,レポートを書き出し:,
Export Report: {0},レポートのエクスポート：{0},
Export Report: {0},レポートのエクスポート: {0},Export report
Export Type,輸出タイプ,
Export all matching rows?,一致するすべての行をエクスポートしますか？,
Export all {0} rows?,すべての {0} 行をエクスポートしますか？,
Export as zip,zipとしてエクスポート,
Export in Background,バックグラウンドでエクスポート,
Export not allowed. You need {0} role to export.,エクスポートは許可されていません。役割{0}を必要とします。,
Export only customizations assigned to the selected module.<br><span class='text-muted'><strong>Note:</strong> You must set the <em>Module (for export)</em> field on Custom Field and Property Setter records before applying this filter.</span><p class='alert alert-warning'> <strong>Warning:</strong> Customizations from other modules will be excluded.</p>,選択したモジュールに割り当てられたカスタマイズのみをエクスポートします。<br><span class='text-muted'><strong>注:</strong> このフィルターを適用する前に、カスタムフィールドおよびプロパティセッターレコードの<em>モジュール (エクスポート用)</em> フィールドを設定する必要があります。</span><p class='alert alert-warning'> <strong>警告:</strong> 他のモジュールからのカスタマイズは除外されます。</p>,
Export the data without any header notes and column descriptions,ヘッダーノートと列の説明なしでデータをエクスポート,
Export without main header,メインヘッダーなしでエクスポート,
Export {0} records,{0}レコードをエクスポート,
Exported permissions will be force-synced on every migrate overriding any other customization.,エクスポートされた権限は、移行のたびに強制的に同期され、他のカスタマイズを上書きします。,
Expose Recipients,受信者を公開,
Expression,式,
Expression (old style),式 (旧形式),
"Expression, Optional",（任意）表現,
Extends,拡張します,
Extends Another Page,別のページを拡張する,
External,外部,
External Link,外部リンク,
Extra Parameters,追加パラメータ,
FAILURE,失敗,
Facebook,Facebook,
Facebook User ID,Facebook ユーザー ID,
Facebook Username,Facebook ユーザー名,
Fail,失敗,
Failed,失敗,
Failed Emails,失敗したメール,
Failed Job Count,失敗したジョブ数,
Failed Jobs,失敗したジョブ,
Failed Login Attempts,ログイン失敗回数,
Failed Logins (Last 30 days),ログイン失敗 (過去30日間),
Failed Transactions,失敗したトランザクション,
Failed to aquire lock: {}. Lock may be held by another process.,ロックの取得に失敗しました: {}。ロックは別のプロセスによって保持されている可能性があります。,
Failed to change password.,パスワードの変更に失敗しました。,
Failed to complete setup,セットアップを完了できませんでした,
Failed to compute request body: {},リクエストボディの計算に失敗しました: {},
Failed to connect to server,サーバーへの接続に失敗しました,
Failed to connect to the Event Producer site. Retry after some time.,イベントプロデューサーサイトへの接続に失敗しました。しばらくしてから再試行してください。,
Failed to create an Event Consumer or an Event Consumer for the current site is already registered.,イベントコンシューマの作成に失敗したか、現在のサイトのイベントコンシューマが既に登録されています。,
"Failed to decode token, please provide a valid base64-encoded token.",トークンのデコードに失敗しました。有効なbase64エンコードトークンを入力してください。,
Failed to decrypt key {0},キー {0} の復号化に失敗しました,
Failed to delete communication,コミュニケーションの削除に失敗しました,
Failed to delete {0} documents: {1},{0} 件のドキュメントの削除に失敗しました: {1},
Failed to enable scheduler: {0},スケジューラーの有効化に失敗しました: {0},
Failed to evaluate conditions: {},条件の評価に失敗しました: {},
Failed to export python type hints,Python型ヒントのエクスポートに失敗しました,
Failed to generate names from the series,シリーズからの名前生成に失敗しました,
Failed to generate preview of series,シリーズのプレビュー生成に失敗しました,
Failed to get method for command {0} with {1},コマンド {0} と {1} のメソッド取得に失敗しました,
Failed to get method {0} with {1},メソッド {0} と {1} の取得に失敗しました,
"Failed to import virtual doctype {}, is controller file present?",仮想DocType {} のインポートに失敗しました。コントローラーファイルは存在しますか？,
Failed to optimize image: {0},画像の最適化に失敗しました: {0},
Failed to render message: {},メッセージのレンダリングに失敗しました: {},
Failed to render subject: {},件名のレンダリングに失敗しました: {},
Failed to request login to Frappe Cloud,Frappe Cloudへのログインリクエストに失敗しました,
Failed to retrieve the list of IMAP folders from the server. Please ensure the mailbox is accessible and the account has permission to list folders.,サーバーからIMAPフォルダーのリストを取得できませんでした。メールボックスがアクセス可能であり、アカウントにフォルダーをリストする権限があることを確認してください。,
Failed to send email with subject:,件名: のメール送信に失敗しました,
Failed to send notification email,通知メールの送信に失敗しました,
Failed to send {0} Auto Email Report,{0}自動メールレポートの送信に失敗しました,
Failed to update global settings,グローバル設定の更新に失敗しました,
Failed while amending subscription,定期購入の変更中に失敗しました,
Failed while calling API {0},API {0} の呼び出し中に失敗しました,
Failing Scheduled Jobs (last 7 days),失敗したスケジュール済みジョブ (過去7日間),
Failure,失敗,
Failure Rate,失敗率,
FavIcon,ファビコン,
Fax,ファックス,
Featured,特徴,
Feedback,フィードバック,
Feedback Request,フィードバック依頼,
Feedback Request is already sent to user,フィードバック依頼はすでに送信済です,
Female,女性,
Fetch From,フェッチ元,
Fetch If Empty,空の場合は取得,
Fetch Images,画像を取得する,
Fetch attached images from document,ドキュメントから添付されたイメージを取得する,
Fetch on Save if Empty,空の場合に保存時にフェッチ,
Fetching default Global Search documents.,デフォルトのグローバル検索ドキュメントの取得。,
Fetching fields from {0}...,{0} からフィールドをフェッチ中...,
Fetching posts...,投稿を取得しています...,
Field,フィールド,
"Field ""route"" is mandatory for Web Views",ウェブビューでは「経路」フィールドは必須です,
"Field ""title"" is mandatory if ""Website Search Field"" is set.",「ウェブサイト検索フィールド」が設定されている場合、フィールド「title」は必須です。,
"Field ""value"" is mandatory. Please specify value to be updated",フィールド「値」が必須です。更新する値を指定してください,
Field <code>{0}</code> not found in {1},フィールド <code>{0}</code> は {1} に見つかりません,
Field Description,フィールド説明,
Field Maps,フィールドマップ,
Field Missing,フィールドが見つかりません,
Field Name,フィールド名,
Field Template,フィールドテンプレート,
Field To Check,チェックするフィールド,
Field Type,フィールドタイプ,
Field not permitted in query,クエリで許可されていないフィールド,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)",取引のワークフローの状態を表すフィールド（フィールドが存在しない場合は、新しい隠しカスタムフィールドが作成されます）,
Field to Track,追跡するフィールド,
Field type cannot be changed for {0},{0}のフィールドタイプは変更できません,
Field {0} does not exist on {1},フィールド{0}は{1}に存在しません,
Field {0} is referring to non-existing doctype {1}.,フィールド{0}は存在しないDocType {1}を参照しています。,
Field {0} must be a virtual field to support virtual doctype.,仮想DocTypeをサポートするには、フィールド{0}は仮想フィールドである必要があります。,
Field {0} not found.,フィールド{0}が見つかりません。,
Field {0} on document {1} is neither a Mobile number field nor a Customer or User link,ドキュメント{1}上のフィールド{0}は、携帯電話番号フィールドでも顧客またはユーザーリンクでもありません,
Fieldname,フィールド名,
Fieldname '{0}' conflicting with a {1} of the name {2} in {3},フィールド名「{0}」は、{3}内の名前{2}の{1}と競合しています,
Fieldname called {0} must exist to enable autonaming,自動命名を有効にするには、{0}というフィールド名が存在する必要があります,
Fieldname is limited to 64 characters ({0}),フィールド名が64文字に制限されています（{0}）,
Fieldname not set for Custom Field,カスタムフィールドにフィールド名が設定されていません,
Fieldname which will be the DocType for this link field.,このリンクフィールドのDocTypeになるフィールド名。,
Fieldname {0} appears multiple times,フィールド名{0}が複数回出現します,
Fieldname {0} cannot have special characters like {1},フィールド名{0}には、{1}などの特殊文字を含めることはできません,
Fieldname {0} conflicting with meta object,フィールド名{0}はメタオブジェクトと競合しています,
Fieldname {0} is restricted,フィールド名{0}は制限されています,
Fields,フィールド,
Fields Multicheck,フィールドのマルチチェック,
Fields `file_name` or `file_url` must be set for File,ファイルにはフィールド`file_name`または`file_url`が設定されている必要があります,
Fields must be a list or tuple when as_list is enabled,as_listが有効な場合、フィールドはリストまたはタプルである必要があります,
"Fields must be a string, list, tuple, pypika Field, or pypika Function",フィールドは文字列、リスト、タプル、pypika Field、またはpypika Functionである必要があります,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","カンマ（,）で区切られたフィールドは、検索ダイアログボックスの「検索対象」リストに含まれます",
Fieldtype,フィールドタイプ,
Fieldtype cannot be changed from {0} to {1},フィールドタイプを{0}から{1}に変更することはできません,
Fieldtype cannot be changed from {0} to {1} in row {2},行{2}のフィールドタイプは{0}から{1}に変更することはできません,
File,ファイル,
"File ""{0}"" was skipped because of invalid file type",ファイル「{0}」は無効なファイルタイプのためスキップされました,
File '{0}' not found,ファイル &#39;{0}&#39;が見つかりません,
File Backup,ファイルバックアップ,
File Information,ファイル情報,
File Manager,ファイルマネージャー,
File Name,ファイル名,
File Size,ファイル サイズ,
File Storage,ファイルストレージ,
File Type,ファイルの種類,
File URL,ファイルURL,
File URL is required when copying an existing attachment.,既存の添付ファイルをコピーする場合、ファイルURLが必要です。,
File Upload,ファイルアップロード,
File Upload Disconnected. Please try again.,ファイルのアップロードが切断されました。もう一度お試しください。,
File Upload in Progress. Please try again in a few moments.,進行中のファイルのアップロード。しばらくしてからもう一度お試しください。,
File backup is ready,ファイルのバックアップが完了しました,
File name cannot have {0},ファイル名に{0}を含めることはできません,
File not attached,ファイルが添付されていません,
File size exceeded the maximum allowed size of {0} MB,ファイルサイズは{0} MBの最大許容サイズを超えました,
File too big,大きすぎるファイル,
File type of {0} is not allowed,{0}のファイルタイプは許可されていません,
File upload failed.,ファイルのアップロードに失敗しました。,
File {0} does not exist,ファイル{0}が存在しません,
Files,ファイル,
Filter,フィルタ,
Filter Area,フィルターエリア,
Filter By,フィルタリングする,
Filter Data,データのフィルタリング,
Filter List,フィルタリスト,
Filter Meta,メタをフィルタリング,
Filter Name,フィルタ名,
Filter Values,フィルタ値,
